Chr	Start	End	density
chr4G_TA877	610000000	620000000	157
chr4G_TA877	620000000	630000000	189
chr4G_TA877	630000000	640000000	178
chr4G_TA877	640000000	650000000	157
chr4G_TA877	650000000	659442802	173
chr5G_TA877	0	10000000	110
chr5G_TA877	10000000	20000000	117
chr5G_TA877	20000000	30000000	116
chr5G_TA877	30000000	40000000	95
chr5G_TA877	40000000	50000000	134
chr5G_TA877	50000000	60000000	115
chr5G_TA877	60000000	70000000	90
chr5G_TA877	70000000	80000000	104
chr5G_TA877	80000000	90000000	71
chr5G_TA877	90000000	100000000	100
chr5G_TA877	100000000	110000000	60
chr5G_TA877	110000000	120000000	88
chr5G_TA877	120000000	130000000	74
chr5G_TA877	130000000	140000000	91
chr5G_TA877	140000000	150000000	59
chr5G_TA877	150000000	160000000	19
chr5G_TA877	160000000	170000000	27
chr5G_TA877	170000000	180000000	36
chr5G_TA877	180000000	190000000	26
chr5G_TA877	190000000	200000000	32
chr5G_TA877	200000000	210000000	14
chr5G_TA877	210000000	220000000	37
chr5G_TA877	220000000	230000000	43
chr5G_TA877	230000000	240000000	55
chr5G_TA877	240000000	250000000	56
chr5G_TA877	250000000	260000000	62
chr5G_TA877	260000000	270000000	51
chr5G_TA877	270000000	280000000	81
chr5G_TA877	280000000	290000000	62
chr5G_TA877	290000000	300000000	70
chr5G_TA877	300000000	310000000	86
chr5G_TA877	310000000	320000000	94
chr5G_TA877	320000000	330000000	100
chr5G_TA877	330000000	340000000	114
chr5G_TA877	340000000	350000000	91
chr5G_TA877	350000000	360000000	91
chr5G_TA877	360000000	370000000	76
chr5G_TA877	370000000	380000000	94
chr5G_TA877	380000000	390000000	66
chr5G_TA877	390000000	400000000	95
chr5G_TA877	400000000	410000000	107
chr5G_TA877	410000000	420000000	109
chr5G_TA877	420000000	430000000	121
chr5G_TA877	430000000	440000000	145
chr5G_TA877	440000000	450000000	116
chr5G_TA877	450000000	460000000	120
chr5G_TA877	460000000	470000000	170
chr5G_TA877	470000000	480000000	157
chr5G_TA877	480000000	490000000	128
chr5G_TA877	490000000	500000000	170
chr5G_TA877	500000000	510000000	144
chr5G_TA877	510000000	520000000	120
chr5G_TA877	520000000	530000000	117
chr5G_TA877	530000000	540000000	130
chr5G_TA877	540000000	550000000	110
chr5G_TA877	550000000	560000000	139
chr5G_TA877	560000000	570000000	133
chr5G_TA877	570000000	580000000	183
chr5G_TA877	580000000	590000000	92
chr5G_TA877	590000000	600000000	154
chr5G_TA877	600000000	610000000	168
chr5G_TA877	610000000	620000000	188
chr5G_TA877	620000000	630000000	195
chr5G_TA877	630000000	640000000	196
chr5G_TA877	640000000	650000000	162
chr5G_TA877	650000000	660000000	211
chr5G_TA877	660000000	662613401	54
chr6G_TA877	0	10000000	167
chr6G_TA877	10000000	20000000	150
chr6G_TA877	20000000	30000000	217
chr6G_TA877	30000000	40000000	165
chr6G_TA877	40000000	50000000	147
chr6G_TA877	50000000	60000000	208
chr6G_TA877	60000000	70000000	153
chr6G_TA877	70000000	80000000	108
chr6G_TA877	80000000	90000000	88
chr6G_TA877	90000000	100000000	47
chr6G_TA877	100000000	110000000	111
chr6G_TA877	110000000	120000000	127
chr6G_TA877	120000000	130000000	122
chr6G_TA877	130000000	140000000	123
chr6G_TA877	140000000	150000000	75
chr6G_TA877	150000000	160000000	70
chr6G_TA877	160000000	170000000	88
chr6G_TA877	170000000	180000000	66
chr6G_TA877	180000000	190000000	48
chr6G_TA877	190000000	200000000	78
chr6G_TA877	200000000	210000000	44
chr6G_TA877	210000000	220000000	62
chr6G_TA877	220000000	230000000	57
chr6G_TA877	230000000	240000000	50
chr6G_TA877	240000000	250000000	32
chr6G_TA877	250000000	260000000	36
chr6G_TA877	260000000	270000000	24
chr6G_TA877	270000000	280000000	23
chr6G_TA877	280000000	290000000	15
chr6G_TA877	290000000	300000000	20
chr6G_TA877	300000000	310000000	22
chr6G_TA877	310000000	320000000	25
chr6G_TA877	320000000	330000000	24
chr6G_TA877	330000000	340000000	29
chr6G_TA877	340000000	350000000	45
chr6G_TA877	350000000	360000000	67
chr6G_TA877	360000000	370000000	66
chr6G_TA877	370000000	380000000	56
chr6G_TA877	380000000	390000000	59
chr6G_TA877	390000000	400000000	94
chr6G_TA877	400000000	410000000	99
chr6G_TA877	410000000	420000000	81
chr6G_TA877	420000000	430000000	69
chr6G_TA877	430000000	440000000	92
chr6G_TA877	440000000	450000000	115
chr6G_TA877	450000000	460000000	106
chr6G_TA877	460000000	470000000	110
chr6G_TA877	470000000	480000000	89
chr6G_TA877	480000000	490000000	41
chr6G_TA877	490000000	500000000	93
chr6G_TA877	500000000	510000000	113
chr6G_TA877	510000000	520000000	120
chr6G_TA877	520000000	530000000	143
chr6G_TA877	530000000	540000000	115
chr6G_TA877	540000000	550000000	107
chr6G_TA877	550000000	560000000	172
chr6G_TA877	560000000	570000000	168
chr6G_TA877	570000000	580000000	184
chr6G_TA877	580000000	590000000	201
chr6G_TA877	590000000	593054900	79
chr7G_TA877	0	10000000	221
chr7G_TA877	10000000	20000000	198
chr7G_TA877	20000000	30000000	187
chr7G_TA877	30000000	40000000	189
chr7G_TA877	40000000	50000000	152
chr7G_TA877	50000000	60000000	111
chr7G_TA877	60000000	70000000	157
chr7G_TA877	70000000	80000000	144
chr7G_TA877	80000000	90000000	180
chr7G_TA877	90000000	100000000	124
chr7G_TA877	100000000	110000000	122
chr7G_TA877	110000000	120000000	121
chr7G_TA877	120000000	130000000	102
chr7G_TA877	130000000	140000000	135
chr7G_TA877	140000000	150000000	87
chr7G_TA877	150000000	160000000	101
chr7G_TA877	160000000	170000000	93
chr7G_TA877	170000000	180000000	110
chr7G_TA877	180000000	190000000	107
chr7G_TA877	190000000	200000000	102
chr7G_TA877	200000000	210000000	81
chr7G_TA877	210000000	220000000	80
chr7G_TA877	220000000	230000000	108
chr7G_TA877	230000000	240000000	82
chr7G_TA877	240000000	250000000	75
chr7G_TA877	250000000	260000000	86
chr7G_TA877	260000000	270000000	78
chr7G_TA877	270000000	280000000	55
chr7G_TA877	280000000	290000000	58
chr7G_TA877	290000000	300000000	77
chr7G_TA877	300000000	310000000	32
chr7G_TA877	310000000	320000000	20
chr7G_TA877	320000000	330000000	39
chr7G_TA877	330000000	340000000	34
chr7G_TA877	340000000	350000000	25
chr7G_TA877	350000000	360000000	24
chr7G_TA877	360000000	370000000	21
chr7G_TA877	370000000	380000000	13
chr7G_TA877	380000000	390000000	20
chr7G_TA877	390000000	400000000	31
chr7G_TA877	400000000	410000000	36
chr7G_TA877	410000000	420000000	44
chr7G_TA877	420000000	430000000	78
chr7G_TA877	430000000	440000000	72
chr7G_TA877	440000000	450000000	63
chr7G_TA877	450000000	460000000	47
chr7G_TA877	460000000	470000000	102
chr7G_TA877	470000000	480000000	82
chr7G_TA877	480000000	490000000	108
chr7G_TA877	490000000	500000000	95
chr7G_TA877	500000000	510000000	94
chr7G_TA877	510000000	520000000	65
chr7G_TA877	520000000	530000000	101
chr7G_TA877	530000000	540000000	113
chr7G_TA877	540000000	550000000	120
chr7G_TA877	550000000	560000000	87
chr7G_TA877	560000000	570000000	106
chr7G_TA877	570000000	580000000	128
chr7G_TA877	580000000	590000000	125
chr7G_TA877	590000000	600000000	93
chr7G_TA877	600000000	610000000	77
chr7G_TA877	610000000	620000000	127
chr7G_TA877	620000000	630000000	177
chr7G_TA877	630000000	640000000	126
chr7G_TA877	640000000	650000000	113
chr7G_TA877	650000000	660000000	144
chr7G_TA877	660000000	670000000	170
chr7G_TA877	670000000	680000000	203
chr7G_TA877	680000000	690000000	142
chr7G_TA877	690000000	700000000	191
chr7G_TA877	700000000	710000000	120
chr7G_TA877	710000000	715925247	154
chr1A_TA2804	0	10000000	115
chr1A_TA2804	10000000	20000000	243
chr1A_TA2804	20000000	30000000	189
chr1A_TA2804	30000000	40000000	117
chr1A_TA2804	40000000	50000000	126
chr1A_TA2804	50000000	60000000	100
chr1A_TA2804	60000000	70000000	104
chr1A_TA2804	70000000	80000000	75
chr1A_TA2804	80000000	90000000	100
chr1A_TA2804	90000000	100000000	69
chr1A_TA2804	100000000	110000000	70
chr1A_TA2804	110000000	120000000	59
chr1A_TA2804	120000000	130000000	55
chr1A_TA2804	130000000	140000000	65
chr1A_TA2804	140000000	150000000	32
chr1A_TA2804	150000000	160000000	26
chr1A_TA2804	160000000	170000000	17
chr1A_TA2804	170000000	180000000	41
chr1A_TA2804	180000000	190000000	51
chr1A_TA2804	190000000	200000000	30
chr1A_TA2804	200000000	210000000	14
chr1A_TA2804	210000000	220000000	35
chr1A_TA2804	220000000	230000000	12
chr1A_TA2804	230000000	240000000	16
chr1A_TA2804	240000000	250000000	40
chr1A_TA2804	250000000	260000000	39
chr1A_TA2804	260000000	270000000	84
chr1A_TA2804	270000000	280000000	47
chr1A_TA2804	280000000	290000000	44
chr1A_TA2804	290000000	300000000	57
chr1A_TA2804	300000000	310000000	94
chr1A_TA2804	310000000	320000000	77
chr1A_TA2804	320000000	330000000	48
chr1A_TA2804	330000000	340000000	67
chr1A_TA2804	340000000	350000000	66
chr1A_TA2804	350000000	360000000	70
chr1A_TA2804	360000000	370000000	74
chr1A_TA2804	370000000	380000000	97
chr1A_TA2804	380000000	390000000	72
chr1A_TA2804	390000000	400000000	84
chr1A_TA2804	400000000	410000000	81
chr1A_TA2804	410000000	420000000	60
chr1A_TA2804	420000000	430000000	47
chr1A_TA2804	430000000	440000000	46
chr1A_TA2804	440000000	450000000	69
chr1A_TA2804	450000000	460000000	88
chr1A_TA2804	460000000	470000000	83
chr1A_TA2804	470000000	480000000	119
chr1A_TA2804	480000000	490000000	77
chr1A_TA2804	490000000	500000000	107
chr1A_TA2804	500000000	510000000	122
chr1A_TA2804	510000000	520000000	147
chr1A_TA2804	520000000	530000000	145
chr1A_TA2804	530000000	540000000	134
chr1A_TA2804	540000000	550000000	172
chr1A_TA2804	550000000	560000000	182
chr1A_TA2804	560000000	570000000	206
chr1A_TA2804	570000000	580000000	169
chr1A_TA2804	580000000	590000000	149
chr1A_TA2804	590000000	600000000	195
chr1A_TA2804	600000000	610000000	130
chr1A_TA2804	610000000	613121534	56
chr2A_TA2804	0	10000000	237
chr2A_TA2804	10000000	20000000	260
chr2A_TA2804	20000000	30000000	137
chr2A_TA2804	30000000	40000000	195
chr2A_TA2804	40000000	50000000	193
chr2A_TA2804	50000000	60000000	123
chr2A_TA2804	60000000	70000000	144
chr2A_TA2804	70000000	80000000	155
chr2A_TA2804	80000000	90000000	141
chr2A_TA2804	90000000	100000000	99
chr2A_TA2804	100000000	110000000	108
chr2A_TA2804	110000000	120000000	78
chr2A_TA2804	120000000	130000000	73
chr2A_TA2804	130000000	140000000	65
chr2A_TA2804	140000000	150000000	73
chr2A_TA2804	150000000	160000000	84
chr2A_TA2804	160000000	170000000	80
chr2A_TA2804	170000000	180000000	53
chr2A_TA2804	180000000	190000000	56
chr2A_TA2804	190000000	200000000	65
chr2A_TA2804	200000000	210000000	105
chr2A_TA2804	210000000	220000000	46
chr2A_TA2804	220000000	230000000	33
chr2A_TA2804	230000000	240000000	43
chr2A_TA2804	240000000	250000000	26
chr2A_TA2804	250000000	260000000	28
chr2A_TA2804	260000000	270000000	24
chr2A_TA2804	270000000	280000000	20
chr2A_TA2804	280000000	290000000	28
chr2A_TA2804	290000000	300000000	34
chr2A_TA2804	300000000	310000000	39
chr2A_TA2804	310000000	320000000	26
chr2A_TA2804	320000000	330000000	16
chr2A_TA2804	330000000	340000000	24
chr2A_TA2804	340000000	350000000	22
chr2A_TA2804	350000000	360000000	24
chr2A_TA2804	360000000	370000000	29
chr2A_TA2804	370000000	380000000	41
chr2A_TA2804	380000000	390000000	49
chr2A_TA2804	390000000	400000000	56
chr2A_TA2804	400000000	410000000	42
chr2A_TA2804	410000000	420000000	37
chr2A_TA2804	420000000	430000000	44
chr2A_TA2804	430000000	440000000	47
chr2A_TA2804	440000000	450000000	41
chr2A_TA2804	450000000	460000000	53
chr2A_TA2804	460000000	470000000	49
chr2A_TA2804	470000000	480000000	34
chr2A_TA2804	480000000	490000000	40
chr2A_TA2804	490000000	500000000	61
chr2A_TA2804	500000000	510000000	80
chr2A_TA2804	510000000	520000000	57
chr2A_TA2804	520000000	530000000	75
chr2A_TA2804	530000000	540000000	81
chr2A_TA2804	540000000	550000000	80
chr2A_TA2804	550000000	560000000	87
chr2A_TA2804	560000000	570000000	93
chr2A_TA2804	570000000	580000000	93
chr2A_TA2804	580000000	590000000	82
chr2A_TA2804	590000000	600000000	136
chr2A_TA2804	600000000	610000000	96
chr2A_TA2804	610000000	620000000	97
chr2A_TA2804	620000000	630000000	69
chr2A_TA2804	630000000	640000000	75
chr2A_TA2804	640000000	650000000	79
chr2A_TA2804	650000000	660000000	143
chr2A_TA2804	660000000	670000000	141
chr2A_TA2804	670000000	680000000	145
chr2A_TA2804	680000000	690000000	124
chr2A_TA2804	690000000	700000000	164
chr2A_TA2804	700000000	710000000	191
chr2A_TA2804	710000000	720000000	177
chr2A_TA2804	720000000	730000000	137
chr2A_TA2804	730000000	740000000	238
chr2A_TA2804	740000000	750000000	216
chr2A_TA2804	750000000	760000000	216
chr2A_TA2804	760000000	768562081	170
chr3A_TA2804	0	10000000	286
chr3A_TA2804	10000000	20000000	224
chr3A_TA2804	20000000	30000000	146
chr3A_TA2804	30000000	40000000	175
chr3A_TA2804	40000000	50000000	198
chr3A_TA2804	50000000	60000000	154
chr3A_TA2804	60000000	70000000	80
chr3A_TA2804	70000000	80000000	76
chr3A_TA2804	80000000	90000000	74
chr3A_TA2804	90000000	100000000	97
chr3A_TA2804	100000000	110000000	72
chr3A_TA2804	110000000	120000000	98
chr3A_TA2804	120000000	130000000	84
chr3A_TA2804	130000000	140000000	58
chr3A_TA2804	140000000	150000000	70
chr3A_TA2804	150000000	160000000	48
chr3A_TA2804	160000000	170000000	51
chr3A_TA2804	170000000	180000000	78
chr3A_TA2804	180000000	190000000	52
chr3A_TA2804	190000000	200000000	69
chr3A_TA2804	200000000	210000000	63
chr3A_TA2804	210000000	220000000	49
chr3A_TA2804	220000000	230000000	35
chr3A_TA2804	230000000	240000000	27
chr3A_TA2804	240000000	250000000	23
chr3A_TA2804	250000000	260000000	34
chr3A_TA2804	260000000	270000000	19
chr3A_TA2804	270000000	280000000	22
chr3A_TA2804	280000000	290000000	30
chr3A_TA2804	290000000	300000000	14
chr3A_TA2804	300000000	310000000	32
chr3A_TA2804	310000000	320000000	23
chr3A_TA2804	320000000	330000000	25
chr3A_TA2804	330000000	340000000	39
chr3A_TA2804	340000000	350000000	27
chr3A_TA2804	350000000	360000000	40
chr3A_TA2804	360000000	370000000	40
chr3A_TA2804	370000000	380000000	46
chr3A_TA2804	380000000	390000000	41
chr3A_TA2804	390000000	400000000	49
chr3A_TA2804	400000000	410000000	37
chr3A_TA2804	410000000	420000000	52
chr3A_TA2804	420000000	430000000	71
chr3A_TA2804	430000000	440000000	60
chr3A_TA2804	440000000	450000000	60
chr3A_TA2804	450000000	460000000	64
chr3A_TA2804	460000000	470000000	93
chr3A_TA2804	470000000	480000000	100
chr3A_TA2804	480000000	490000000	69
chr3A_TA2804	490000000	500000000	80
chr3A_TA2804	500000000	510000000	113
chr3A_TA2804	510000000	520000000	67
chr3A_TA2804	520000000	530000000	71
chr3A_TA2804	530000000	540000000	96
chr3A_TA2804	540000000	550000000	77
chr3A_TA2804	550000000	560000000	109
chr3A_TA2804	560000000	570000000	103
chr3A_TA2804	570000000	580000000	90
chr3A_TA2804	580000000	590000000	102
chr3A_TA2804	590000000	600000000	80
chr3A_TA2804	600000000	610000000	116
chr3A_TA2804	610000000	620000000	120
chr3A_TA2804	620000000	630000000	131
chr3A_TA2804	630000000	640000000	132
chr3A_TA2804	640000000	650000000	116
chr3A_TA2804	650000000	660000000	83
chr3A_TA2804	660000000	670000000	132
chr3A_TA2804	670000000	670699037	5
chr4A_TA2804	0	10000000	213
chr4A_TA2804	10000000	20000000	181
chr4A_TA2804	20000000	30000000	96
chr4A_TA2804	30000000	40000000	107
chr4A_TA2804	40000000	50000000	100
chr4A_TA2804	50000000	60000000	95
chr4A_TA2804	60000000	70000000	120
chr4A_TA2804	70000000	80000000	71
chr4A_TA2804	80000000	90000000	52
chr4A_TA2804	90000000	100000000	63
chr4A_TA2804	100000000	110000000	57
chr4A_TA2804	110000000	120000000	82
chr4A_TA2804	120000000	130000000	70
chr4A_TA2804	130000000	140000000	87
chr4A_TA2804	140000000	150000000	56
chr4A_TA2804	150000000	160000000	34
chr4A_TA2804	160000000	170000000	43
chr4A_TA2804	170000000	180000000	77
chr4A_TA2804	180000000	190000000	42
chr4A_TA2804	190000000	200000000	9
chr4A_TA2804	200000000	210000000	17
chr4A_TA2804	210000000	220000000	12
chr4A_TA2804	220000000	230000000	15
chr4A_TA2804	230000000	240000000	29
chr4A_TA2804	240000000	250000000	29
chr4A_TA2804	250000000	260000000	17
chr4A_TA2804	260000000	270000000	28
chr4A_TA2804	270000000	280000000	22
chr4A_TA2804	280000000	290000000	10
chr4A_TA2804	290000000	300000000	25
chr4A_TA2804	300000000	310000000	20
chr4A_TA2804	310000000	320000000	26
chr4A_TA2804	320000000	330000000	18
chr4A_TA2804	330000000	340000000	26
chr4A_TA2804	340000000	350000000	28
chr4A_TA2804	350000000	360000000	32
chr4A_TA2804	360000000	370000000	28
chr4A_TA2804	370000000	380000000	31
chr4A_TA2804	380000000	390000000	33
chr4A_TA2804	390000000	400000000	23
chr4A_TA2804	400000000	410000000	39
chr4A_TA2804	410000000	420000000	52
chr4A_TA2804	420000000	430000000	34
chr4A_TA2804	430000000	440000000	65
chr4A_TA2804	440000000	450000000	67
chr4A_TA2804	450000000	460000000	74
chr4A_TA2804	460000000	470000000	45
chr4A_TA2804	470000000	480000000	78
chr4A_TA2804	480000000	490000000	71
chr4A_TA2804	490000000	500000000	75
chr4A_TA2804	500000000	510000000	82
chr4A_TA2804	510000000	520000000	83
chr4A_TA2804	520000000	530000000	80
chr4A_TA2804	530000000	540000000	58
chr4A_TA2804	540000000	550000000	94
chr4A_TA2804	550000000	560000000	114
chr4A_TA2804	560000000	570000000	111
chr4A_TA2804	570000000	580000000	126
chr4A_TA2804	580000000	590000000	175
chr4A_TA2804	590000000	600000000	158
chr4A_TA2804	600000000	610000000	115
chr4A_TA2804	610000000	620000000	170
chr4A_TA2804	620000000	630000000	216
chr4A_TA2804	630000000	640000000	144
chr4A_TA2804	640000000	650000000	130
chr4A_TA2804	650000000	660000000	153
chr4A_TA2804	660000000	670000000	153
chr4A_TA2804	670000000	680000000	170
chr4A_TA2804	680000000	690000000	242
chr4A_TA2804	690000000	700000000	204
chr4A_TA2804	700000000	710000000	164
chr4A_TA2804	710000000	720000000	177
chr4A_TA2804	720000000	730000000	157
chr4A_TA2804	730000000	740000000	207
chr4A_TA2804	740000000	750000000	147
chr4A_TA2804	750000000	760000000	204
chr4A_TA2804	760000000	770000000	162
chr4A_TA2804	770000000	772671662	35
chr5A_TA2804	0	10000000	176
chr5A_TA2804	10000000	20000000	111
chr5A_TA2804	20000000	30000000	98
chr5A_TA2804	30000000	40000000	142
chr5A_TA2804	40000000	50000000	133
chr5A_TA2804	50000000	60000000	86
chr5A_TA2804	60000000	70000000	74
chr5A_TA2804	70000000	80000000	65
chr5A_TA2804	80000000	90000000	50
chr5A_TA2804	90000000	100000000	54
chr5A_TA2804	100000000	110000000	49
chr5A_TA2804	110000000	120000000	66
chr5A_TA2804	120000000	130000000	66
chr5A_TA2804	130000000	140000000	62
chr5A_TA2804	140000000	150000000	41
chr5A_TA2804	150000000	160000000	61
chr5A_TA2804	160000000	170000000	24
chr5A_TA2804	170000000	180000000	28
chr5A_TA2804	180000000	190000000	21
chr5A_TA2804	190000000	200000000	20
chr5A_TA2804	200000000	210000000	28
chr5A_TA2804	210000000	220000000	37
chr5A_TA2804	220000000	230000000	28
chr5A_TA2804	230000000	240000000	15
chr5A_TA2804	240000000	250000000	29
chr5A_TA2804	250000000	260000000	48
chr5A_TA2804	260000000	270000000	54
chr5A_TA2804	270000000	280000000	40
chr5A_TA2804	280000000	290000000	66
chr5A_TA2804	290000000	300000000	64
chr5A_TA2804	300000000	310000000	71
chr5A_TA2804	310000000	320000000	84
chr5A_TA2804	320000000	330000000	69
chr5A_TA2804	330000000	340000000	46
chr5A_TA2804	340000000	350000000	65
chr5A_TA2804	350000000	360000000	82
chr5A_TA2804	360000000	370000000	91
chr5A_TA2804	370000000	380000000	85
chr5A_TA2804	380000000	390000000	103
chr5A_TA2804	390000000	400000000	66
chr5A_TA2804	400000000	410000000	63
chr5A_TA2804	410000000	420000000	77
chr5A_TA2804	420000000	430000000	111
chr5A_TA2804	430000000	440000000	95
chr5A_TA2804	440000000	450000000	103
chr5A_TA2804	450000000	460000000	98
chr5A_TA2804	460000000	470000000	171
chr5A_TA2804	470000000	480000000	131
chr5A_TA2804	480000000	490000000	130
chr5A_TA2804	490000000	500000000	124
chr5A_TA2804	500000000	510000000	91
chr5A_TA2804	510000000	520000000	134
chr5A_TA2804	520000000	530000000	133
chr5A_TA2804	530000000	540000000	173
chr5A_TA2804	540000000	550000000	145
chr5A_TA2804	550000000	560000000	147
chr5A_TA2804	560000000	570000000	143
chr5A_TA2804	570000000	580000000	90
chr5A_TA2804	580000000	590000000	89
chr5A_TA2804	590000000	600000000	66
chr5A_TA2804	600000000	610000000	100
chr5A_TA2804	610000000	614132190	85
chr6A_TA2804	0	10000000	170
chr6A_TA2804	10000000	20000000	239
chr6A_TA2804	20000000	30000000	142
chr6A_TA2804	30000000	40000000	97
chr6A_TA2804	40000000	50000000	95
chr6A_TA2804	50000000	60000000	139
chr6A_TA2804	60000000	70000000	55
chr6A_TA2804	70000000	80000000	34
chr6A_TA2804	80000000	90000000	84
chr6A_TA2804	90000000	100000000	74
chr6A_TA2804	100000000	110000000	100
chr6A_TA2804	110000000	120000000	81
chr6A_TA2804	120000000	130000000	68
chr6A_TA2804	130000000	140000000	50
chr6A_TA2804	140000000	150000000	71
chr6A_TA2804	150000000	160000000	54
chr6A_TA2804	160000000	170000000	59
chr6A_TA2804	170000000	180000000	31
chr6A_TA2804	180000000	190000000	54
chr6A_TA2804	190000000	200000000	41
chr6A_TA2804	200000000	210000000	25
chr6A_TA2804	210000000	220000000	23
chr6A_TA2804	220000000	230000000	26
chr6A_TA2804	230000000	240000000	26
chr6A_TA2804	240000000	250000000	17
chr6A_TA2804	250000000	260000000	13
chr6A_TA2804	260000000	270000000	23
chr6A_TA2804	270000000	280000000	21
chr6A_TA2804	280000000	290000000	23
chr6A_TA2804	290000000	300000000	15
chr6A_TA2804	300000000	310000000	23
chr6A_TA2804	310000000	320000000	22
chr6A_TA2804	320000000	330000000	27
chr6A_TA2804	330000000	340000000	35
chr6A_TA2804	340000000	350000000	41
chr6A_TA2804	350000000	360000000	44
chr6A_TA2804	360000000	370000000	42
chr6A_TA2804	370000000	380000000	56
chr6A_TA2804	380000000	390000000	61
chr6A_TA2804	390000000	400000000	50
chr6A_TA2804	400000000	410000000	79
chr6A_TA2804	410000000	420000000	79
chr6A_TA2804	420000000	430000000	68
chr6A_TA2804	430000000	440000000	57
chr6A_TA2804	440000000	450000000	62
chr6A_TA2804	450000000	460000000	87
chr6A_TA2804	460000000	470000000	102
chr6A_TA2804	470000000	480000000	78
chr6A_TA2804	480000000	490000000	99
chr6A_TA2804	490000000	500000000	94
chr6A_TA2804	500000000	510000000	73
chr6A_TA2804	510000000	520000000	139
chr6A_TA2804	520000000	530000000	128
chr6A_TA2804	530000000	540000000	145
chr6A_TA2804	540000000	550000000	154
chr6A_TA2804	550000000	560000000	201
chr6A_TA2804	560000000	570000000	211
chr6A_TA2804	570000000	580000000	250
chr6A_TA2804	580000000	582428954	50
chr7A_TA2804	0	10000000	189
chr7A_TA2804	10000000	20000000	203
chr7A_TA2804	20000000	30000000	212
chr7A_TA2804	30000000	40000000	184
chr7A_TA2804	40000000	50000000	134
chr7A_TA2804	50000000	60000000	156
chr7A_TA2804	60000000	70000000	152
chr7A_TA2804	70000000	80000000	137
chr7A_TA2804	80000000	90000000	176
chr7A_TA2804	90000000	100000000	155
chr7A_TA2804	100000000	110000000	87
chr7A_TA2804	110000000	120000000	92
chr7A_TA2804	120000000	130000000	113
chr7A_TA2804	130000000	140000000	121
chr7A_TA2804	140000000	150000000	80
chr7A_TA2804	150000000	160000000	87
chr7A_TA2804	160000000	170000000	93
chr7A_TA2804	170000000	180000000	84
chr7A_TA2804	180000000	190000000	66
chr7A_TA2804	190000000	200000000	69
chr7A_TA2804	200000000	210000000	82
chr7A_TA2804	210000000	220000000	75
chr7A_TA2804	220000000	230000000	60
chr7A_TA2804	230000000	240000000	75
chr7A_TA2804	240000000	250000000	61
chr7A_TA2804	250000000	260000000	51
chr7A_TA2804	260000000	270000000	48
chr7A_TA2804	270000000	280000000	52
chr7A_TA2804	280000000	290000000	39
chr7A_TA2804	290000000	300000000	68
chr7A_TA2804	300000000	310000000	24
chr7A_TA2804	310000000	320000000	29
chr7A_TA2804	320000000	330000000	21
chr7A_TA2804	330000000	340000000	21
chr7A_TA2804	340000000	350000000	36
chr7A_TA2804	350000000	360000000	22
chr7A_TA2804	360000000	370000000	9
chr7A_TA2804	370000000	380000000	29
chr7A_TA2804	380000000	390000000	31
chr7A_TA2804	390000000	400000000	17
chr7A_TA2804	400000000	410000000	15
chr7A_TA2804	410000000	420000000	37
chr7A_TA2804	420000000	430000000	34
chr7A_TA2804	430000000	440000000	59
chr7A_TA2804	440000000	450000000	63
chr7A_TA2804	450000000	460000000	68
chr7A_TA2804	460000000	470000000	47
chr7A_TA2804	470000000	480000000	58
chr7A_TA2804	480000000	490000000	70
chr7A_TA2804	490000000	500000000	67
chr7A_TA2804	500000000	510000000	74
chr7A_TA2804	510000000	520000000	84
chr7A_TA2804	520000000	530000000	89
chr7A_TA2804	530000000	540000000	39
chr7A_TA2804	540000000	550000000	89
chr7A_TA2804	550000000	560000000	101
chr7A_TA2804	560000000	570000000	95
chr7A_TA2804	570000000	580000000	77
chr7A_TA2804	580000000	590000000	99
chr7A_TA2804	590000000	600000000	52
chr7A_TA2804	600000000	610000000	72
chr7A_TA2804	610000000	620000000	96
chr7A_TA2804	620000000	630000000	96
chr7A_TA2804	630000000	640000000	113
chr7A_TA2804	640000000	650000000	114
chr7A_TA2804	650000000	660000000	89
chr7A_TA2804	660000000	670000000	84
chr7A_TA2804	670000000	680000000	199
chr7A_TA2804	680000000	690000000	113
chr7A_TA2804	690000000	700000000	136
chr7A_TA2804	700000000	710000000	164
chr7A_TA2804	710000000	720000000	187
chr7A_TA2804	720000000	730000000	187
chr7A_TA2804	730000000	740000000	143
chr7A_TA2804	740000000	746009334	148
chr1G_TA2804	0	10000000	127
chr1G_TA2804	10000000	20000000	112
chr1G_TA2804	20000000	30000000	64
chr1G_TA2804	30000000	40000000	69
chr1G_TA2804	40000000	50000000	58
chr1G_TA2804	50000000	60000000	71
chr1G_TA2804	60000000	70000000	78
chr1G_TA2804	70000000	80000000	90
chr1G_TA2804	80000000	90000000	47
chr1G_TA2804	90000000	100000000	53
chr1G_TA2804	100000000	110000000	30
chr1G_TA2804	110000000	120000000	26
chr1G_TA2804	120000000	130000000	40
chr1G_TA2804	130000000	140000000	36
chr1G_TA2804	140000000	150000000	21
chr1G_TA2804	150000000	160000000	38
chr1G_TA2804	160000000	170000000	83
chr1G_TA2804	170000000	180000000	47
chr1G_TA2804	180000000	190000000	69
chr1G_TA2804	190000000	200000000	64
chr1G_TA2804	200000000	210000000	91
chr1G_TA2804	210000000	220000000	93
chr1G_TA2804	220000000	230000000	86
chr1G_TA2804	230000000	240000000	96
chr1G_TA2804	240000000	250000000	76
