Chr	Start	End	density
chr4G_TA2804	1	10000000	1821
chr4G_TA2804	10000001	20000000	2187
chr4G_TA2804	20000001	30000000	2088
chr4G_TA2804	30000001	40000000	2366
chr4G_TA2804	40000001	50000000	1979
chr4G_TA2804	50000001	60000000	2373
chr4G_TA2804	60000001	70000000	2090
chr4G_TA2804	70000001	80000000	2204
chr4G_TA2804	80000001	90000000	1950
chr4G_TA2804	90000001	100000000	2002
chr4G_TA2804	100000001	110000000	2013
chr4G_TA2804	110000001	120000000	2007
chr4G_TA2804	120000001	130000000	2354
chr4G_TA2804	130000001	140000000	2514
chr4G_TA2804	140000001	150000000	1348
chr4G_TA2804	150000001	160000000	1775
chr4G_TA2804	160000001	170000000	2192
chr4G_TA2804	170000001	180000000	2510
chr4G_TA2804	180000001	190000000	2234
chr4G_TA2804	190000001	200000000	2379
chr4G_TA2804	200000001	210000000	2776
chr4G_TA2804	210000001	220000000	2430
chr4G_TA2804	220000001	230000000	2725
chr4G_TA2804	230000001	240000000	2756
chr4G_TA2804	240000001	250000000	2607
chr4G_TA2804	250000001	260000000	2790
chr4G_TA2804	260000001	270000000	2470
chr4G_TA2804	270000001	280000000	2858
chr4G_TA2804	280000001	290000000	4376
chr4G_TA2804	290000001	300000000	2936
chr4G_TA2804	300000001	310000000	3289
chr4G_TA2804	310000001	320000000	3142
chr4G_TA2804	320000001	330000000	2580
chr4G_TA2804	330000001	340000000	4334
chr4G_TA2804	340000001	350000000	3384
chr4G_TA2804	350000001	360000000	3391
chr4G_TA2804	360000001	370000000	3583
chr4G_TA2804	370000001	380000000	4032
chr4G_TA2804	380000001	390000000	4017
chr4G_TA2804	390000001	400000000	3767
chr4G_TA2804	400000001	410000000	3169
chr4G_TA2804	410000001	420000000	3828
chr4G_TA2804	420000001	430000000	4057
chr4G_TA2804	430000001	440000000	3515
chr4G_TA2804	440000001	450000000	3182
chr4G_TA2804	450000001	460000000	3174
chr4G_TA2804	460000001	470000000	3043
chr4G_TA2804	470000001	480000000	3090
chr4G_TA2804	480000001	490000000	2552
chr4G_TA2804	490000001	500000000	2749
chr4G_TA2804	500000001	510000000	2600
chr4G_TA2804	510000001	520000000	2708
chr4G_TA2804	520000001	530000000	2830
chr4G_TA2804	530000001	540000000	2264
chr4G_TA2804	540000001	550000000	2438
chr4G_TA2804	550000001	560000000	2644
chr4G_TA2804	560000001	570000000	2548
chr4G_TA2804	570000001	580000000	2036
chr4G_TA2804	580000001	590000000	2642
chr4G_TA2804	590000001	600000000	2452
chr4G_TA2804	600000001	610000000	1935
chr4G_TA2804	610000001	620000000	2615
chr4G_TA2804	620000001	630000000	2438
chr4G_TA2804	630000001	640000000	2582
chr4G_TA2804	640000001	650000000	2332
chr4G_TA2804	650000001	660000000	2251
chr4G_TA2804	660000001	670000000	2460
chr4G_TA2804	670000001	680000000	2189
chr4G_TA2804	680000001	690000000	2055
chr4G_TA2804	690000001	700000000	2351
chr4G_TA2804	700000001	710000000	1864
chr4G_TA2804	710000001	720000000	1536
chr4G_TA2804	720000001	726833302	775
chr5G_TA2804	1	10000000	1131
chr5G_TA2804	10000001	20000000	1408
chr5G_TA2804	20000001	30000000	1778
chr5G_TA2804	30000001	40000000	1635
chr5G_TA2804	40000001	50000000	1412
chr5G_TA2804	50000001	60000000	2169
chr5G_TA2804	60000001	70000000	2338
chr5G_TA2804	70000001	80000000	2291
chr5G_TA2804	80000001	90000000	2572
chr5G_TA2804	90000001	100000000	2561
chr5G_TA2804	100000001	110000000	1976
chr5G_TA2804	110000001	120000000	2322
chr5G_TA2804	120000001	130000000	2601
chr5G_TA2804	130000001	140000000	2379
chr5G_TA2804	140000001	150000000	3047
chr5G_TA2804	150000001	160000000	3033
chr5G_TA2804	160000001	170000000	2942
chr5G_TA2804	170000001	180000000	2874
chr5G_TA2804	180000001	190000000	3246
chr5G_TA2804	190000001	200000000	3674
chr5G_TA2804	200000001	210000000	3400
chr5G_TA2804	210000001	220000000	2690
chr5G_TA2804	220000001	230000000	2546
chr5G_TA2804	230000001	240000000	2579
chr5G_TA2804	240000001	250000000	2581
chr5G_TA2804	250000001	260000000	2511
chr5G_TA2804	260000001	270000000	2343
chr5G_TA2804	270000001	280000000	2268
chr5G_TA2804	280000001	290000000	2459
chr5G_TA2804	290000001	300000000	2581
chr5G_TA2804	300000001	310000000	2310
chr5G_TA2804	310000001	320000000	2349
chr5G_TA2804	320000001	330000000	2405
chr5G_TA2804	330000001	340000000	1986
chr5G_TA2804	340000001	350000000	2242
chr5G_TA2804	350000001	360000000	2584
chr5G_TA2804	360000001	370000000	2432
chr5G_TA2804	370000001	380000000	1125
chr5G_TA2804	380000001	390000000	2510
chr5G_TA2804	390000001	400000000	2218
chr5G_TA2804	400000001	410000000	2079
chr5G_TA2804	410000001	420000000	2076
chr5G_TA2804	420000001	430000000	1951
chr5G_TA2804	430000001	440000000	2183
chr5G_TA2804	440000001	450000000	1580
chr5G_TA2804	450000001	460000000	2099
chr5G_TA2804	460000001	470000000	1861
chr5G_TA2804	470000001	480000000	2068
chr5G_TA2804	480000001	490000000	1554
chr5G_TA2804	490000001	500000000	2014
chr5G_TA2804	500000001	510000000	1811
chr5G_TA2804	510000001	520000000	2339
chr5G_TA2804	520000001	530000000	2298
chr5G_TA2804	530000001	540000000	2050
chr5G_TA2804	540000001	550000000	2028
chr5G_TA2804	550000001	560000000	1962
chr5G_TA2804	560000001	570000000	2016
chr5G_TA2804	570000001	580000000	2110
chr5G_TA2804	580000001	590000000	2047
chr5G_TA2804	590000001	600000000	1989
chr5G_TA2804	600000001	610000000	1816
chr5G_TA2804	610000001	620000000	1527
chr5G_TA2804	620000001	630000000	2008
chr5G_TA2804	630000001	640000000	1511
chr5G_TA2804	640000001	649451578	1290
chr6G_TA2804	1	10000000	1015
chr6G_TA2804	10000001	20000000	1288
chr6G_TA2804	20000001	30000000	1369
chr6G_TA2804	30000001	40000000	1571
chr6G_TA2804	40000001	50000000	938
chr6G_TA2804	50000001	60000000	1594
chr6G_TA2804	60000001	70000000	1457
chr6G_TA2804	70000001	80000000	2022
chr6G_TA2804	80000001	90000000	2185
chr6G_TA2804	90000001	100000000	2284
chr6G_TA2804	100000001	110000000	2796
chr6G_TA2804	110000001	120000000	1673
chr6G_TA2804	120000001	130000000	2162
chr6G_TA2804	130000001	140000000	2399
chr6G_TA2804	140000001	150000000	2151
chr6G_TA2804	150000001	160000000	2434
chr6G_TA2804	160000001	170000000	2349
chr6G_TA2804	170000001	180000000	2608
chr6G_TA2804	180000001	190000000	2617
chr6G_TA2804	190000001	200000000	2447
chr6G_TA2804	200000001	210000000	2652
chr6G_TA2804	210000001	220000000	4157
chr6G_TA2804	220000001	230000000	2592
chr6G_TA2804	230000001	240000000	2638
chr6G_TA2804	240000001	250000000	2768
chr6G_TA2804	250000001	260000000	3502
chr6G_TA2804	260000001	270000000	3787
chr6G_TA2804	270000001	280000000	3697
chr6G_TA2804	280000001	290000000	5179
chr6G_TA2804	290000001	300000000	4312
chr6G_TA2804	300000001	310000000	4905
chr6G_TA2804	310000001	320000000	3489
chr6G_TA2804	320000001	330000000	3097
chr6G_TA2804	330000001	340000000	3613
chr6G_TA2804	340000001	350000000	3624
chr6G_TA2804	350000001	360000000	4852
chr6G_TA2804	360000001	370000000	2943
chr6G_TA2804	370000001	380000000	2672
chr6G_TA2804	380000001	390000000	2847
chr6G_TA2804	390000001	400000000	2605
chr6G_TA2804	400000001	410000000	2594
chr6G_TA2804	410000001	420000000	2475
chr6G_TA2804	420000001	430000000	2357
chr6G_TA2804	430000001	440000000	2663
chr6G_TA2804	440000001	450000000	2367
chr6G_TA2804	450000001	460000000	2467
chr6G_TA2804	460000001	470000000	2553
chr6G_TA2804	470000001	480000000	2516
chr6G_TA2804	480000001	490000000	2227
chr6G_TA2804	490000001	500000000	1500
chr6G_TA2804	500000001	510000000	2442
chr6G_TA2804	510000001	520000000	2206
chr6G_TA2804	520000001	530000000	2347
chr6G_TA2804	530000001	540000000	1920
chr6G_TA2804	540000001	550000000	1929
chr6G_TA2804	550000001	560000000	1912
chr6G_TA2804	560000001	570000000	1852
chr6G_TA2804	570000001	580000000	1669
chr6G_TA2804	580000001	590000000	1148
chr6G_TA2804	590000001	599005360	1009
chr7G_TA2804	1	10000000	1201
chr7G_TA2804	10000001	20000000	1208
chr7G_TA2804	20000001	30000000	1167
chr7G_TA2804	30000001	40000000	1381
chr7G_TA2804	40000001	50000000	1285
chr7G_TA2804	50000001	60000000	1440
chr7G_TA2804	60000001	70000000	1389
chr7G_TA2804	70000001	80000000	1723
chr7G_TA2804	80000001	90000000	1879
chr7G_TA2804	90000001	100000000	1786
chr7G_TA2804	100000001	110000000	2059
chr7G_TA2804	110000001	120000000	1973
chr7G_TA2804	120000001	130000000	2121
chr7G_TA2804	130000001	140000000	1732
chr7G_TA2804	140000001	150000000	1898
chr7G_TA2804	150000001	160000000	1797
chr7G_TA2804	160000001	170000000	2097
chr7G_TA2804	170000001	180000000	2142
chr7G_TA2804	180000001	190000000	1423
chr7G_TA2804	190000001	200000000	2258
chr7G_TA2804	200000001	210000000	2298
chr7G_TA2804	210000001	220000000	2634
chr7G_TA2804	220000001	230000000	2407
chr7G_TA2804	230000001	240000000	1981
chr7G_TA2804	240000001	250000000	2527
chr7G_TA2804	250000001	260000000	2551
chr7G_TA2804	260000001	270000000	2788
chr7G_TA2804	270000001	280000000	2501
chr7G_TA2804	280000001	290000000	2947
chr7G_TA2804	290000001	300000000	2706
chr7G_TA2804	300000001	310000000	2668
chr7G_TA2804	310000001	320000000	2701
chr7G_TA2804	320000001	330000000	1760
chr7G_TA2804	330000001	340000000	3411
chr7G_TA2804	340000001	350000000	3606
chr7G_TA2804	350000001	360000000	4334
chr7G_TA2804	360000001	370000000	2840
chr7G_TA2804	370000001	380000000	3063
chr7G_TA2804	380000001	390000000	3101
chr7G_TA2804	390000001	400000000	2868
chr7G_TA2804	400000001	410000000	2911
chr7G_TA2804	410000001	420000000	2476
chr7G_TA2804	420000001	430000000	2566
chr7G_TA2804	430000001	440000000	2484
chr7G_TA2804	440000001	450000000	2487
chr7G_TA2804	450000001	460000000	2561
chr7G_TA2804	460000001	470000000	2321
chr7G_TA2804	470000001	480000000	2327
chr7G_TA2804	480000001	490000000	2335
chr7G_TA2804	490000001	500000000	2578
chr7G_TA2804	500000001	510000000	2435
chr7G_TA2804	510000001	520000000	2446
chr7G_TA2804	520000001	530000000	2244
chr7G_TA2804	530000001	540000000	2540
chr7G_TA2804	540000001	550000000	2069
chr7G_TA2804	550000001	560000000	1910
chr7G_TA2804	560000001	570000000	2178
chr7G_TA2804	570000001	580000000	1781
chr7G_TA2804	580000001	590000000	1713
chr7G_TA2804	590000001	600000000	1989
chr7G_TA2804	600000001	610000000	1603
chr7G_TA2804	610000001	620000000	1849
chr7G_TA2804	620000001	630000000	1740
chr7G_TA2804	630000001	640000000	1583
chr7G_TA2804	640000001	650000000	1405
chr7G_TA2804	650000001	660000000	1371
chr7G_TA2804	660000001	670000000	1496
chr7G_TA2804	670000001	680000000	1047
chr7G_TA2804	680000001	690000000	1607
chr7G_TA2804	690000001	696135035	790
chr1A_TA877	0	10000000	1626
chr1A_TA877	10000001	20000000	1547
chr1A_TA877	20000001	30000000	1799
chr1A_TA877	30000001	40000000	2193
chr1A_TA877	40000001	50000000	2761
chr1A_TA877	50000001	60000000	2556
chr1A_TA877	60000001	70000000	2782
chr1A_TA877	70000001	80000000	3164
chr1A_TA877	80000001	90000000	3080
chr1A_TA877	90000001	100000000	3194
chr1A_TA877	100000001	110000000	3162
chr1A_TA877	110000001	120000000	3109
chr1A_TA877	120000001	130000000	3495
chr1A_TA877	130000001	140000000	3506
chr1A_TA877	140000001	150000000	3886
chr1A_TA877	150000001	160000000	3807
chr1A_TA877	160000001	170000000	3809
chr1A_TA877	170000001	180000000	3314
chr1A_TA877	180000001	190000000	3823
chr1A_TA877	190000001	200000000	4934
chr1A_TA877	200000001	210000000	3782
chr1A_TA877	210000001	220000000	3778
chr1A_TA877	220000001	230000000	5184
chr1A_TA877	230000001	240000000	4097
chr1A_TA877	240000001	250000000	3436
chr1A_TA877	250000001	260000000	3263
chr1A_TA877	260000001	270000000	3220
chr1A_TA877	270000001	280000000	3573
chr1A_TA877	280000001	290000000	3489
chr1A_TA877	290000001	300000000	3025
chr1A_TA877	300000001	310000000	3240
chr1A_TA877	310000001	320000000	3602
chr1A_TA877	320000001	330000000	3215
chr1A_TA877	330000001	340000000	3484
chr1A_TA877	340000001	350000000	3401
chr1A_TA877	350000001	360000000	3242
chr1A_TA877	360000001	370000000	3289
chr1A_TA877	370000001	380000000	3262
chr1A_TA877	380000001	390000000	3172
chr1A_TA877	390000001	400000000	2956
chr1A_TA877	400000001	410000000	3134
chr1A_TA877	410000001	420000000	3412
chr1A_TA877	420000001	430000000	3280
chr1A_TA877	430000001	440000000	3268
chr1A_TA877	440000001	450000000	3080
chr1A_TA877	450000001	460000000	3229
chr1A_TA877	460000001	470000000	2874
chr1A_TA877	470000001	480000000	3226
chr1A_TA877	480000001	490000000	2985
chr1A_TA877	490000001	500000000	2766
chr1A_TA877	500000001	510000000	2777
chr1A_TA877	510000001	520000000	2536
chr1A_TA877	520000001	530000000	2963
chr1A_TA877	530000001	540000000	2382
chr1A_TA877	540000001	550000000	2307
chr1A_TA877	550000001	560000000	2024
chr1A_TA877	560000001	570000000	2009
chr1A_TA877	570000001	580000000	2148
chr1A_TA877	580000001	590000000	1733
chr1A_TA877	590000001	600000000	1849
chr1A_TA877	600000001	602656826	734
chr2A_TA877	1	10000000	1276
chr2A_TA877	10000001	20000000	1421
chr2A_TA877	20000001	30000000	1568
chr2A_TA877	30000001	40000000	1343
chr2A_TA877	40000001	50000000	1438
chr2A_TA877	50000001	60000000	1758
chr2A_TA877	60000001	70000000	2282
chr2A_TA877	70000001	80000000	2076
chr2A_TA877	80000001	90000000	2315
chr2A_TA877	90000001	100000000	2276
chr2A_TA877	100000001	110000000	2417
chr2A_TA877	110000001	120000000	2659
chr2A_TA877	120000001	130000000	2638
chr2A_TA877	130000001	140000000	2848
chr2A_TA877	140000001	150000000	2782
chr2A_TA877	150000001	160000000	2861
chr2A_TA877	160000001	170000000	2876
chr2A_TA877	170000001	180000000	2858
chr2A_TA877	180000001	190000000	2708
chr2A_TA877	190000001	200000000	2867
chr2A_TA877	200000001	210000000	2535
chr2A_TA877	210000001	220000000	2728
chr2A_TA877	220000001	230000000	2834
chr2A_TA877	230000001	240000000	3086
chr2A_TA877	240000001	250000000	2943
chr2A_TA877	250000001	260000000	3134
chr2A_TA877	260000001	270000000	3200
chr2A_TA877	270000001	280000000	3298
chr2A_TA877	280000001	290000000	3210
chr2A_TA877	290000001	300000000	3244
chr2A_TA877	300000001	310000000	3239
chr2A_TA877	310000001	320000000	3224
chr2A_TA877	320000001	330000000	3292
chr2A_TA877	330000001	340000000	3802
chr2A_TA877	340000001	350000000	4561
chr2A_TA877	350000001	360000000	4020
chr2A_TA877	360000001	370000000	3547
chr2A_TA877	370000001	380000000	2945
chr2A_TA877	380000001	390000000	2858
chr2A_TA877	390000001	400000000	2626
chr2A_TA877	400000001	410000000	2789
chr2A_TA877	410000001	420000000	2987
chr2A_TA877	420000001	430000000	2560
chr2A_TA877	430000001	440000000	2855
chr2A_TA877	440000001	450000000	2732
chr2A_TA877	450000001	460000000	2879
chr2A_TA877	460000001	470000000	3002
chr2A_TA877	470000001	480000000	2865
chr2A_TA877	480000001	490000000	3017
chr2A_TA877	490000001	500000000	2956
chr2A_TA877	500000001	510000000	2720
chr2A_TA877	510000001	520000000	2736
chr2A_TA877	520000001	530000000	2707
chr2A_TA877	530000001	540000000	2719
chr2A_TA877	540000001	550000000	2882
chr2A_TA877	550000001	560000000	2838
chr2A_TA877	560000001	570000000	2710
chr2A_TA877	570000001	580000000	2517
chr2A_TA877	580000001	590000000	2678
chr2A_TA877	590000001	600000000	2768
chr2A_TA877	600000001	610000000	2344
chr2A_TA877	610000001	620000000	2438
chr2A_TA877	620000001	630000000	2672
chr2A_TA877	630000001	640000000	2918
chr2A_TA877	640000001	650000000	2871
chr2A_TA877	650000001	660000000	2479
chr2A_TA877	660000001	670000000	2389
chr2A_TA877	670000001	680000000	2300
chr2A_TA877	680000001	690000000	2268
chr2A_TA877	690000001	700000000	2310
chr2A_TA877	700000001	710000000	1814
chr2A_TA877	710000001	720000000	2075
chr2A_TA877	720000001	730000000	2104
chr2A_TA877	730000001	740000000	2005
chr2A_TA877	740000001	750000000	1556
chr2A_TA877	750000001	760000000	1604
chr2A_TA877	760000001	770000000	1548
chr2A_TA877	770000001	771401179	106
chr3A_TA877	1	10000000	998
chr3A_TA877	10000001	20000000	1597
chr3A_TA877	20000001	30000000	1967
chr3A_TA877	30000001	40000000	1801
chr3A_TA877	40000001	50000000	2091
chr3A_TA877	50000001	60000000	2019
chr3A_TA877	60000001	70000000	2605
chr3A_TA877	70000001	80000000	2678
chr3A_TA877	80000001	90000000	2519
chr3A_TA877	90000001	100000000	2398
chr3A_TA877	100000001	110000000	2699
chr3A_TA877	110000001	120000000	2727
chr3A_TA877	120000001	130000000	2736
chr3A_TA877	130000001	140000000	2995
chr3A_TA877	140000001	150000000	2664
chr3A_TA877	150000001	160000000	2778
chr3A_TA877	160000001	170000000	2811
chr3A_TA877	170000001	180000000	2716
chr3A_TA877	180000001	190000000	2927
chr3A_TA877	190000001	200000000	2884
chr3A_TA877	200000001	210000000	2819
chr3A_TA877	210000001	220000000	2901
chr3A_TA877	220000001	230000000	2964
chr3A_TA877	230000001	240000000	1856
chr3A_TA877	240000001	250000000	3228
chr3A_TA877	250000001	260000000	3419
chr3A_TA877	260000001	270000000	3300
chr3A_TA877	270000001	280000000	3252
chr3A_TA877	280000001	290000000	3070
chr3A_TA877	290000001	300000000	3471
chr3A_TA877	300000001	310000000	3470
chr3A_TA877	310000001	320000000	5569
chr3A_TA877	320000001	330000000	3576
chr3A_TA877	330000001	340000000	3134
chr3A_TA877	340000001	350000000	3196
chr3A_TA877	350000001	360000000	2986
chr3A_TA877	360000001	370000000	2971
chr3A_TA877	370000001	380000000	2926
chr3A_TA877	380000001	390000000	2796
chr3A_TA877	390000001	400000000	2946
chr3A_TA877	400000001	410000000	2984
chr3A_TA877	410000001	420000000	2891
chr3A_TA877	420000001	430000000	2588
chr3A_TA877	430000001	440000000	2814
chr3A_TA877	440000001	450000000	2911
chr3A_TA877	450000001	460000000	2733
chr3A_TA877	460000001	470000000	2720
chr3A_TA877	470000001	480000000	2561
chr3A_TA877	480000001	490000000	2518
chr3A_TA877	490000001	500000000	2773
chr3A_TA877	500000001	510000000	2500
chr3A_TA877	510000001	520000000	2821
chr3A_TA877	520000001	530000000	2605
chr3A_TA877	530000001	540000000	2667
chr3A_TA877	540000001	550000000	2527
chr3A_TA877	550000001	560000000	2439
chr3A_TA877	560000001	570000000	2593
chr3A_TA877	570000001	580000000	2836
chr3A_TA877	580000001	590000000	2444
chr3A_TA877	590000001	600000000	2409
chr3A_TA877	600000001	610000000	2604
chr3A_TA877	610000001	620000000	2539
chr3A_TA877	620000001	630000000	2401
chr3A_TA877	630000001	640000000	2263
chr3A_TA877	640000001	650000000	2159
chr3A_TA877	650000001	660000000	2527
chr3A_TA877	660000001	670000000	2400
chr3A_TA877	670000001	675871483	1117
chr4A_TA877	1	10000000	1405
chr4A_TA877	10000001	20000000	2102
chr4A_TA877	20000001	30000000	2164
chr4A_TA877	30000001	40000000	2533
chr4A_TA877	40000001	50000000	2616
chr4A_TA877	50000001	60000000	2529
chr4A_TA877	60000001	70000000	2611
chr4A_TA877	70000001	80000000	2810
chr4A_TA877	80000001	90000000	2918
chr4A_TA877	90000001	100000000	2847
chr4A_TA877	100000001	110000000	3099
chr4A_TA877	110000001	120000000	2859
chr4A_TA877	120000001	130000000	2874
chr4A_TA877	130000001	140000000	2797
chr4A_TA877	140000001	150000000	3013
chr4A_TA877	150000001	160000000	3219
chr4A_TA877	160000001	170000000	3011
chr4A_TA877	170000001	180000000	2861
chr4A_TA877	180000001	190000000	3310
chr4A_TA877	190000001	200000000	3480
chr4A_TA877	200000001	210000000	3302
chr4A_TA877	210000001	220000000	3066
chr4A_TA877	220000001	230000000	3521
chr4A_TA877	230000001	240000000	3422
chr4A_TA877	240000001	250000000	3388
chr4A_TA877	250000001	260000000	7391
chr4A_TA877	260000001	270000000	4359
chr4A_TA877	270000001	280000000	4201
chr4A_TA877	280000001	290000000	5204
chr4A_TA877	290000001	300000000	4752
chr4A_TA877	300000001	310000000	3729
chr4A_TA877	310000001	320000000	3711
chr4A_TA877	320000001	330000000	3577
chr4A_TA877	330000001	340000000	3368
chr4A_TA877	340000001	350000000	3280
chr4A_TA877	350000001	360000000	3291
chr4A_TA877	360000001	370000000	3359
chr4A_TA877	370000001	380000000	3281
chr4A_TA877	380000001	390000000	3271
chr4A_TA877	390000001	400000000	3220
chr4A_TA877	400000001	410000000	3196
chr4A_TA877	410000001	420000000	3008
chr4A_TA877	420000001	430000000	3218
chr4A_TA877	430000001	440000000	3069
chr4A_TA877	440000001	450000000	2765
chr4A_TA877	450000001	460000000	2821
chr4A_TA877	460000001	470000000	3002
chr4A_TA877	470000001	480000000	2985
chr4A_TA877	480000001	490000000	2959
chr4A_TA877	490000001	500000000	2988
chr4A_TA877	500000001	510000000	2840
chr4A_TA877	510000001	520000000	2781
chr4A_TA877	520000001	530000000	2835
chr4A_TA877	530000001	540000000	2803
chr4A_TA877	540000001	550000000	2891
chr4A_TA877	550000001	560000000	2590
chr4A_TA877	560000001	570000000	2648
chr4A_TA877	570000001	580000000	2396
chr4A_TA877	580000001	590000000	2405
chr4A_TA877	590000001	600000000	2279
chr4A_TA877	600000001	610000000	2014
chr4A_TA877	610000001	620000000	1400
chr4A_TA877	620000001	630000000	1225
chr4A_TA877	630000001	640000000	1805
chr4A_TA877	640000001	650000000	2331
chr4A_TA877	650000001	660000000	2139
chr4A_TA877	660000001	670000000	1827
chr4A_TA877	670000001	680000000	1517
chr4A_TA877	680000001	690000000	1410
chr4A_TA877	690000001	700000000	1423
chr4A_TA877	700000001	710000000	1779
chr4A_TA877	710000001	720000000	1656
chr4A_TA877	720000001	730000000	1571
chr4A_TA877	730000001	740000000	1643
chr4A_TA877	740000001	750000000	1779
chr4A_TA877	750000001	760000000	1446
chr4A_TA877	760000001	770000000	1344
chr4A_TA877	770000001	773897100	770
chr5A_TA877	1	10000000	1944
chr5A_TA877	10000001	20000000	2020
chr5A_TA877	20000001	30000000	2796
chr5A_TA877	30000001	40000000	2750
chr5A_TA877	40000001	50000000	2476
chr5A_TA877	50000001	60000000	2857
chr5A_TA877	60000001	70000000	2752
chr5A_TA877	70000001	80000000	2845
chr5A_TA877	80000001	90000000	3073
chr5A_TA877	90000001	100000000	2888
chr5A_TA877	100000001	110000000	3234
chr5A_TA877	110000001	120000000	2994
chr5A_TA877	120000001	130000000	3089
chr5A_TA877	130000001	140000000	3356
chr5A_TA877	140000001	150000000	3366
chr5A_TA877	150000001	160000000	3113
chr5A_TA877	160000001	170000000	3422
chr5A_TA877	170000001	180000000	3422
chr5A_TA877	180000001	190000000	3474
chr5A_TA877	190000001	200000000	3498
chr5A_TA877	200000001	210000000	3365
chr5A_TA877	210000001	220000000	3193
chr5A_TA877	220000001	230000000	4377
chr5A_TA877	230000001	240000000	7275
chr5A_TA877	240000001	250000000	4061
chr5A_TA877	250000001	260000000	3513
chr5A_TA877	260000001	270000000	3338
chr5A_TA877	270000001	280000000	3194
chr5A_TA877	280000001	290000000	3046
chr5A_TA877	290000001	300000000	2898
chr5A_TA877	300000001	310000000	3101
chr5A_TA877	310000001	320000000	2807
chr5A_TA877	320000001	330000000	3042
chr5A_TA877	330000001	340000000	3014
chr5A_TA877	340000001	350000000	3290
chr5A_TA877	350000001	360000000	2949
chr5A_TA877	360000001	370000000	2859
chr5A_TA877	370000001	380000000	3005
chr5A_TA877	380000001	390000000	3030
chr5A_TA877	390000001	400000000	3056
chr5A_TA877	400000001	410000000	3166
chr5A_TA877	410000001	420000000	2720
chr5A_TA877	420000001	430000000	2929
chr5A_TA877	430000001	440000000	3133
chr5A_TA877	440000001	450000000	2789
chr5A_TA877	450000001	460000000	3035
chr5A_TA877	460000001	470000000	2357
chr5A_TA877	470000001	480000000	2910
chr5A_TA877	480000001	490000000	2256
chr5A_TA877	490000001	500000000	2735
chr5A_TA877	500000001	510000000	2858
chr5A_TA877	510000001	520000000	2680
chr5A_TA877	520000001	530000000	2412
chr5A_TA877	530000001	540000000	2021
chr5A_TA877	540000001	550000000	2158
chr5A_TA877	550000001	560000000	2731
chr5A_TA877	560000001	570000000	2771
chr5A_TA877	570000001	580000000	2699
chr5A_TA877	580000001	590000000	2086
chr5A_TA877	590000001	600000000	2380
chr5A_TA877	600000001	610000000	2395
chr5A_TA877	610000001	620000000	2538
chr5A_TA877	620000001	630000000	2399
chr5A_TA877	630000001	640000000	2668
chr5A_TA877	640000001	650000000	2482
chr5A_TA877	650000001	660000000	2399
chr5A_TA877	660000001	670000000	2706
chr5A_TA877	670000001	680000000	2161
chr5A_TA877	680000001	690000000	2133
chr5A_TA877	690000001	691724660	320
chr6A_TA877	1	10000000	1755
chr6A_TA877	10000001	20000000	1425
chr6A_TA877	20000001	30000000	1580
chr6A_TA877	30000001	40000000	1652
chr6A_TA877	40000001	50000000	2146
chr6A_TA877	50000001	60000000	2468
chr6A_TA877	60000001	70000000	2433
chr6A_TA877	70000001	80000000	3809
chr6A_TA877	80000001	90000000	2811
chr6A_TA877	90000001	100000000	2801
chr6A_TA877	100000001	110000000	2473
chr6A_TA877	110000001	120000000	2626
chr6A_TA877	120000001	130000000	2915
chr6A_TA877	130000001	140000000	3253
chr6A_TA877	140000001	150000000	3127
chr6A_TA877	150000001	160000000	2815
chr6A_TA877	160000001	170000000	3011
chr6A_TA877	170000001	180000000	2972
chr6A_TA877	180000001	190000000	3088
chr6A_TA877	190000001	200000000	3030
chr6A_TA877	200000001	210000000	3304
chr6A_TA877	210000001	220000000	3362
chr6A_TA877	220000001	230000000	3207
chr6A_TA877	230000001	240000000	3704
chr6A_TA877	240000001	250000000	4585
chr6A_TA877	250000001	260000000	4861
chr6A_TA877	260000001	270000000	6921
chr6A_TA877	270000001	280000000	3755
chr6A_TA877	280000001	290000000	3584
chr6A_TA877	290000001	300000000	3274
chr6A_TA877	300000001	310000000	3283
chr6A_TA877	310000001	320000000	3348
chr6A_TA877	320000001	330000000	3258
chr6A_TA877	330000001	340000000	3529
chr6A_TA877	340000001	350000000	3281
chr6A_TA877	350000001	360000000	3208
chr6A_TA877	360000001	370000000	2819
chr6A_TA877	370000001	380000000	2110
chr6A_TA877	380000001	390000000	2486
chr6A_TA877	390000001	400000000	3178
chr6A_TA877	400000001	410000000	3043
chr6A_TA877	410000001	420000000	2942
chr6A_TA877	420000001	430000000	3043
chr6A_TA877	430000001	440000000	2858
chr6A_TA877	440000001	450000000	2899
chr6A_TA877	450000001	460000000	3265
chr6A_TA877	460000001	470000000	3058
chr6A_TA877	470000001	480000000	2705
chr6A_TA877	480000001	490000000	3043
chr6A_TA877	490000001	500000000	2753
chr6A_TA877	500000001	510000000	2706
chr6A_TA877	510000001	520000000	2728
chr6A_TA877	520000001	530000000	2465
chr6A_TA877	530000001	540000000	2161
chr6A_TA877	540000001	550000000	2527
chr6A_TA877	550000001	560000000	2413
chr6A_TA877	560000001	570000000	1952
chr6A_TA877	570000001	580000000	1649
chr6A_TA877	580000001	590000000	1357
chr6A_TA877	590000001	595162121	801
chr7A_TA877	1	10000000	1157
chr7A_TA877	10000001	20000000	1689
chr7A_TA877	20000001	30000000	1337
chr7A_TA877	30000001	40000000	1502
