Chr	Start	End	Density
chr4G_TA877	330000001	340000000	1199
chr4G_TA877	340000001	350000000	1411
chr4G_TA877	350000001	360000000	1412
chr4G_TA877	360000001	370000000	1281
chr4G_TA877	370000001	380000000	1162
chr4G_TA877	380000001	390000000	1474
chr4G_TA877	390000001	400000000	1414
chr4G_TA877	400000001	410000000	1002
chr4G_TA877	410000001	420000000	1366
chr4G_TA877	420000001	430000000	1213
chr4G_TA877	430000001	440000000	1360
chr4G_TA877	440000001	450000000	1256
chr4G_TA877	450000001	460000000	1247
chr4G_TA877	460000001	470000000	1417
chr4G_TA877	470000001	480000000	1179
chr4G_TA877	480000001	490000000	1280
chr4G_TA877	490000001	500000000	1333
chr4G_TA877	500000001	510000000	1292
chr4G_TA877	510000001	520000000	1146
chr4G_TA877	520000001	530000000	1280
chr4G_TA877	530000001	540000000	1212
chr4G_TA877	540000001	550000000	1272
chr4G_TA877	550000001	560000000	1388
chr4G_TA877	560000001	570000000	1198
chr4G_TA877	570000001	580000000	1304
chr4G_TA877	580000001	590000000	1387
chr4G_TA877	590000001	600000000	1199
chr4G_TA877	600000001	610000000	1077
chr4G_TA877	610000001	620000000	1129
chr4G_TA877	620000001	630000000	1426
chr4G_TA877	630000001	640000000	1260
chr4G_TA877	640000001	650000000	1569
chr4G_TA877	650000001	659442802	1392
chr5G_TA877	1	10000000	857
chr5G_TA877	10000001	20000000	930
chr5G_TA877	20000001	30000000	734
chr5G_TA877	30000001	40000000	833
chr5G_TA877	40000001	50000000	986
chr5G_TA877	50000001	60000000	905
chr5G_TA877	60000001	70000000	1104
chr5G_TA877	70000001	80000000	1098
chr5G_TA877	80000001	90000000	842
chr5G_TA877	90000001	100000000	1081
chr5G_TA877	100000001	110000000	778
chr5G_TA877	110000001	120000000	1146
chr5G_TA877	120000001	130000000	986
chr5G_TA877	130000001	140000000	1017
chr5G_TA877	140000001	150000000	846
chr5G_TA877	150000001	160000000	631
chr5G_TA877	160000001	170000000	687
chr5G_TA877	170000001	180000000	986
chr5G_TA877	180000001	190000000	733
chr5G_TA877	190000001	200000000	654
chr5G_TA877	200000001	210000000	320
chr5G_TA877	210000001	220000000	772
chr5G_TA877	220000001	230000000	1044
chr5G_TA877	230000001	240000000	1094
chr5G_TA877	240000001	250000000	1038
chr5G_TA877	250000001	260000000	1005
chr5G_TA877	260000001	270000000	1061
chr5G_TA877	270000001	280000000	1118
chr5G_TA877	280000001	290000000	736
chr5G_TA877	290000001	300000000	1202
chr5G_TA877	300000001	310000000	1030
chr5G_TA877	310000001	320000000	1039
chr5G_TA877	320000001	330000000	945
chr5G_TA877	330000001	340000000	1089
chr5G_TA877	340000001	350000000	915
chr5G_TA877	350000001	360000000	1106
chr5G_TA877	360000001	370000000	982
chr5G_TA877	370000001	380000000	1001
chr5G_TA877	380000001	390000000	774
chr5G_TA877	390000001	400000000	1000
chr5G_TA877	400000001	410000000	1150
chr5G_TA877	410000001	420000000	984
chr5G_TA877	420000001	430000000	1025
chr5G_TA877	430000001	440000000	1124
chr5G_TA877	440000001	450000000	1052
chr5G_TA877	450000001	460000000	783
chr5G_TA877	460000001	470000000	1243
chr5G_TA877	470000001	480000000	1147
chr5G_TA877	480000001	490000000	1073
chr5G_TA877	490000001	500000000	979
chr5G_TA877	500000001	510000000	1126
chr5G_TA877	510000001	520000000	983
chr5G_TA877	520000001	530000000	1271
chr5G_TA877	530000001	540000000	1143
chr5G_TA877	540000001	550000000	1154
chr5G_TA877	550000001	560000000	1208
chr5G_TA877	560000001	570000000	1261
chr5G_TA877	570000001	580000000	1351
chr5G_TA877	580000001	590000000	1171
chr5G_TA877	590000001	600000000	1261
chr5G_TA877	600000001	610000000	1105
chr5G_TA877	610000001	620000000	1302
chr5G_TA877	620000001	630000000	1198
chr5G_TA877	630000001	640000000	982
chr5G_TA877	640000001	650000000	1234
chr5G_TA877	650000001	660000000	1102
chr5G_TA877	660000001	662613401	311
chr6G_TA877	1	10000000	1111
chr6G_TA877	10000001	20000000	829
chr6G_TA877	20000001	30000000	1373
chr6G_TA877	30000001	40000000	1592
chr6G_TA877	40000001	50000000	1574
chr6G_TA877	50000001	60000000	1605
chr6G_TA877	60000001	70000000	1642
chr6G_TA877	70000001	80000000	1573
chr6G_TA877	80000001	90000000	1553
chr6G_TA877	90000001	100000000	1513
chr6G_TA877	100000001	110000000	1733
chr6G_TA877	110000001	120000000	1661
chr6G_TA877	120000001	130000000	1769
chr6G_TA877	130000001	140000000	1536
chr6G_TA877	140000001	150000000	1502
chr6G_TA877	150000001	160000000	1630
chr6G_TA877	160000001	170000000	1425
chr6G_TA877	170000001	180000000	1424
chr6G_TA877	180000001	190000000	1358
chr6G_TA877	190000001	200000000	1330
chr6G_TA877	200000001	210000000	1058
chr6G_TA877	210000001	220000000	1568
chr6G_TA877	220000001	230000000	1352
chr6G_TA877	230000001	240000000	1182
chr6G_TA877	240000001	250000000	817
chr6G_TA877	250000001	260000000	935
chr6G_TA877	260000001	270000000	871
chr6G_TA877	270000001	280000000	758
chr6G_TA877	280000001	290000000	828
chr6G_TA877	290000001	300000000	661
chr6G_TA877	300000001	310000000	787
chr6G_TA877	310000001	320000000	832
chr6G_TA877	320000001	330000000	880
chr6G_TA877	330000001	340000000	932
chr6G_TA877	340000001	350000000	853
chr6G_TA877	350000001	360000000	1481
chr6G_TA877	360000001	370000000	1281
chr6G_TA877	370000001	380000000	1397
chr6G_TA877	380000001	390000000	1304
chr6G_TA877	390000001	400000000	1386
chr6G_TA877	400000001	410000000	1640
chr6G_TA877	410000001	420000000	1386
chr6G_TA877	420000001	430000000	1380
chr6G_TA877	430000001	440000000	1769
chr6G_TA877	440000001	450000000	1772
chr6G_TA877	450000001	460000000	1703
chr6G_TA877	460000001	470000000	1518
chr6G_TA877	470000001	480000000	1556
chr6G_TA877	480000001	490000000	1307
chr6G_TA877	490000001	500000000	1884
chr6G_TA877	500000001	510000000	1537
chr6G_TA877	510000001	520000000	1762
chr6G_TA877	520000001	530000000	1701
chr6G_TA877	530000001	540000000	1310
chr6G_TA877	540000001	550000000	1563
chr6G_TA877	550000001	560000000	1761
chr6G_TA877	560000001	570000000	1703
chr6G_TA877	570000001	580000000	1734
chr6G_TA877	580000001	590000000	1412
chr6G_TA877	590000001	593054900	361
chr7G_TA877	1	10000000	1222
chr7G_TA877	10000001	20000000	1073
chr7G_TA877	20000001	30000000	1271
chr7G_TA877	30000001	40000000	1205
chr7G_TA877	40000001	50000000	1261
chr7G_TA877	50000001	60000000	1088
chr7G_TA877	60000001	70000000	1139
chr7G_TA877	70000001	80000000	1330
chr7G_TA877	80000001	90000000	1038
chr7G_TA877	90000001	100000000	1050
chr7G_TA877	100000001	110000000	1272
chr7G_TA877	110000001	120000000	1333
chr7G_TA877	120000001	130000000	1226
chr7G_TA877	130000001	140000000	1257
chr7G_TA877	140000001	150000000	1126
chr7G_TA877	150000001	160000000	1202
chr7G_TA877	160000001	170000000	1253
chr7G_TA877	170000001	180000000	1301
chr7G_TA877	180000001	190000000	1438
chr7G_TA877	190000001	200000000	1406
chr7G_TA877	200000001	210000000	1360
chr7G_TA877	210000001	220000000	1209
chr7G_TA877	220000001	230000000	1433
chr7G_TA877	230000001	240000000	1194
chr7G_TA877	240000001	250000000	1224
chr7G_TA877	250000001	260000000	1617
chr7G_TA877	260000001	270000000	1321
chr7G_TA877	270000001	280000000	1218
chr7G_TA877	280000001	290000000	1260
chr7G_TA877	290000001	300000000	1313
chr7G_TA877	300000001	310000000	982
chr7G_TA877	310000001	320000000	988
chr7G_TA877	320000001	330000000	1054
chr7G_TA877	330000001	340000000	983
chr7G_TA877	340000001	350000000	989
chr7G_TA877	350000001	360000000	1026
chr7G_TA877	360000001	370000000	914
chr7G_TA877	370000001	380000000	462
chr7G_TA877	380000001	390000000	939
chr7G_TA877	390000001	400000000	1011
chr7G_TA877	400000001	410000000	1118
chr7G_TA877	410000001	420000000	1181
chr7G_TA877	420000001	430000000	1296
chr7G_TA877	430000001	440000000	1224
chr7G_TA877	440000001	450000000	1286
chr7G_TA877	450000001	460000000	1187
chr7G_TA877	460000001	470000000	1362
chr7G_TA877	470000001	480000000	1326
chr7G_TA877	480000001	490000000	1505
chr7G_TA877	490000001	500000000	1302
chr7G_TA877	500000001	510000000	1479
chr7G_TA877	510000001	520000000	1347
chr7G_TA877	520000001	530000000	1405
chr7G_TA877	530000001	540000000	1371
chr7G_TA877	540000001	550000000	1340
chr7G_TA877	550000001	560000000	1150
chr7G_TA877	560000001	570000000	1097
chr7G_TA877	570000001	580000000	1506
chr7G_TA877	580000001	590000000	1264
chr7G_TA877	590000001	600000000	1101
chr7G_TA877	600000001	610000000	1289
chr7G_TA877	610000001	620000000	1399
chr7G_TA877	620000001	630000000	1173
chr7G_TA877	630000001	640000000	1219
chr7G_TA877	640000001	650000000	1075
chr7G_TA877	650000001	660000000	1067
chr7G_TA877	660000001	670000000	1172
chr7G_TA877	670000001	680000000	1164
chr7G_TA877	680000001	690000000	1227
chr7G_TA877	690000001	700000000	1070
chr7G_TA877	700000001	710000000	1286
chr7G_TA877	710000001	715925247	656
chr1A_TA2804	0	10000000	1426
chr1A_TA2804	10000001	20000000	1427
chr1A_TA2804	20000001	30000000	1469
chr1A_TA2804	30000001	40000000	1338
chr1A_TA2804	40000001	50000000	1446
chr1A_TA2804	50000001	60000000	1427
chr1A_TA2804	60000001	70000000	1651
chr1A_TA2804	70000001	80000000	1393
chr1A_TA2804	80000001	90000000	1667
chr1A_TA2804	90000001	100000000	1602
chr1A_TA2804	100000001	110000000	1620
chr1A_TA2804	110000001	120000000	1389
chr1A_TA2804	120000001	130000000	1653
chr1A_TA2804	130000001	140000000	1740
chr1A_TA2804	140000001	150000000	1432
chr1A_TA2804	150000001	160000000	1052
chr1A_TA2804	160000001	170000000	1220
chr1A_TA2804	170000001	180000000	1297
chr1A_TA2804	180000001	190000000	1532
chr1A_TA2804	190000001	200000000	862
chr1A_TA2804	200000001	210000000	982
chr1A_TA2804	210000001	220000000	1122
chr1A_TA2804	220000001	230000000	476
chr1A_TA2804	230000001	240000000	718
chr1A_TA2804	240000001	250000000	1155
chr1A_TA2804	250000001	260000000	1565
chr1A_TA2804	260000001	270000000	1694
chr1A_TA2804	270000001	280000000	1615
chr1A_TA2804	280000001	290000000	1559
chr1A_TA2804	290000001	300000000	1596
chr1A_TA2804	300000001	310000000	1840
chr1A_TA2804	310000001	320000000	1675
chr1A_TA2804	320000001	330000000	1457
chr1A_TA2804	330000001	340000000	1579
chr1A_TA2804	340000001	350000000	1567
chr1A_TA2804	350000001	360000000	1596
chr1A_TA2804	360000001	370000000	1637
chr1A_TA2804	370000001	380000000	1486
chr1A_TA2804	380000001	390000000	1750
chr1A_TA2804	390000001	400000000	1544
chr1A_TA2804	400000001	410000000	1626
chr1A_TA2804	410000001	420000000	1512
chr1A_TA2804	420000001	430000000	1205
chr1A_TA2804	430000001	440000000	1015
chr1A_TA2804	440000001	450000000	1487
chr1A_TA2804	450000001	460000000	1560
chr1A_TA2804	460000001	470000000	1545
chr1A_TA2804	470000001	480000000	1663
chr1A_TA2804	480000001	490000000	1310
chr1A_TA2804	490000001	500000000	1668
chr1A_TA2804	500000001	510000000	1695
chr1A_TA2804	510000001	520000000	1659
chr1A_TA2804	520000001	530000000	1442
chr1A_TA2804	530000001	540000000	1479
chr1A_TA2804	540000001	550000000	1460
chr1A_TA2804	550000001	560000000	1561
chr1A_TA2804	560000001	570000000	1226
chr1A_TA2804	570000001	580000000	1347
chr1A_TA2804	580000001	590000000	1259
chr1A_TA2804	590000001	600000000	1664
chr1A_TA2804	600000001	610000000	1467
chr1A_TA2804	610000001	613121534	480
chr2A_TA2804	1	10000000	768
chr2A_TA2804	10000001	20000000	687
chr2A_TA2804	20000001	30000000	758
chr2A_TA2804	30000001	40000000	697
chr2A_TA2804	40000001	50000000	781
chr2A_TA2804	50000001	60000000	799
chr2A_TA2804	60000001	70000000	840
chr2A_TA2804	70000001	80000000	817
chr2A_TA2804	80000001	90000000	960
chr2A_TA2804	90000001	100000000	846
chr2A_TA2804	100000001	110000000	811
chr2A_TA2804	110000001	120000000	768
chr2A_TA2804	120000001	130000000	871
chr2A_TA2804	130000001	140000000	843
chr2A_TA2804	140000001	150000000	863
chr2A_TA2804	150000001	160000000	844
chr2A_TA2804	160000001	170000000	950
chr2A_TA2804	170000001	180000000	1069
chr2A_TA2804	180000001	190000000	935
chr2A_TA2804	190000001	200000000	791
chr2A_TA2804	200000001	210000000	919
chr2A_TA2804	210000001	220000000	726
chr2A_TA2804	220000001	230000000	672
chr2A_TA2804	230000001	240000000	691
chr2A_TA2804	240000001	250000000	570
chr2A_TA2804	250000001	260000000	615
chr2A_TA2804	260000001	270000000	652
chr2A_TA2804	270000001	280000000	729
chr2A_TA2804	280000001	290000000	705
chr2A_TA2804	290000001	300000000	591
chr2A_TA2804	300000001	310000000	515
chr2A_TA2804	310000001	320000000	620
chr2A_TA2804	320000001	330000000	650
chr2A_TA2804	330000001	340000000	516
chr2A_TA2804	340000001	350000000	426
chr2A_TA2804	350000001	360000000	743
chr2A_TA2804	360000001	370000000	731
chr2A_TA2804	370000001	380000000	772
chr2A_TA2804	380000001	390000000	933
chr2A_TA2804	390000001	400000000	779
chr2A_TA2804	400000001	410000000	821
chr2A_TA2804	410000001	420000000	679
chr2A_TA2804	420000001	430000000	890
chr2A_TA2804	430000001	440000000	864
chr2A_TA2804	440000001	450000000	829
chr2A_TA2804	450000001	460000000	750
chr2A_TA2804	460000001	470000000	768
chr2A_TA2804	470000001	480000000	656
chr2A_TA2804	480000001	490000000	640
chr2A_TA2804	490000001	500000000	921
chr2A_TA2804	500000001	510000000	865
chr2A_TA2804	510000001	520000000	938
chr2A_TA2804	520000001	530000000	892
chr2A_TA2804	530000001	540000000	774
chr2A_TA2804	540000001	550000000	855
chr2A_TA2804	550000001	560000000	866
chr2A_TA2804	560000001	570000000	855
chr2A_TA2804	570000001	580000000	826
chr2A_TA2804	580000001	590000000	761
chr2A_TA2804	590000001	600000000	832
chr2A_TA2804	600000001	610000000	945
chr2A_TA2804	610000001	620000000	763
chr2A_TA2804	620000001	630000000	901
chr2A_TA2804	630000001	640000000	860
chr2A_TA2804	640000001	650000000	1020
chr2A_TA2804	650000001	660000000	1108
chr2A_TA2804	660000001	670000000	908
chr2A_TA2804	670000001	680000000	917
chr2A_TA2804	680000001	690000000	932
chr2A_TA2804	690000001	700000000	984
chr2A_TA2804	700000001	710000000	835
chr2A_TA2804	710000001	720000000	802
chr2A_TA2804	720000001	730000000	761
chr2A_TA2804	730000001	740000000	784
chr2A_TA2804	740000001	750000000	786
chr2A_TA2804	750000001	760000000	895
chr2A_TA2804	760000001	768562081	727
chr3A_TA2804	1	10000000	965
chr3A_TA2804	10000001	20000000	1017
chr3A_TA2804	20000001	30000000	1102
chr3A_TA2804	30000001	40000000	1038
chr3A_TA2804	40000001	50000000	1047
chr3A_TA2804	50000001	60000000	1206
chr3A_TA2804	60000001	70000000	1275
chr3A_TA2804	70000001	80000000	1188
chr3A_TA2804	80000001	90000000	1261
chr3A_TA2804	90000001	100000000	1286
chr3A_TA2804	100000001	110000000	1017
chr3A_TA2804	110000001	120000000	1186
chr3A_TA2804	120000001	130000000	1097
chr3A_TA2804	130000001	140000000	996
chr3A_TA2804	140000001	150000000	1075
chr3A_TA2804	150000001	160000000	1119
chr3A_TA2804	160000001	170000000	1207
chr3A_TA2804	170000001	180000000	1186
chr3A_TA2804	180000001	190000000	1043
chr3A_TA2804	190000001	200000000	1140
chr3A_TA2804	200000001	210000000	1141
chr3A_TA2804	210000001	220000000	1091
chr3A_TA2804	220000001	230000000	1273
chr3A_TA2804	230000001	240000000	740
chr3A_TA2804	240000001	250000000	952
chr3A_TA2804	250000001	260000000	958
chr3A_TA2804	260000001	270000000	949
chr3A_TA2804	270000001	280000000	815
chr3A_TA2804	280000001	290000000	954
chr3A_TA2804	290000001	300000000	1018
chr3A_TA2804	300000001	310000000	809
chr3A_TA2804	310000001	320000000	586
chr3A_TA2804	320000001	330000000	917
chr3A_TA2804	330000001	340000000	1195
chr3A_TA2804	340000001	350000000	1004
chr3A_TA2804	350000001	360000000	1258
chr3A_TA2804	360000001	370000000	1123
chr3A_TA2804	370000001	380000000	1270
chr3A_TA2804	380000001	390000000	1105
chr3A_TA2804	390000001	400000000	1205
chr3A_TA2804	400000001	410000000	1030
chr3A_TA2804	410000001	420000000	1390
chr3A_TA2804	420000001	430000000	1266
chr3A_TA2804	430000001	440000000	1192
chr3A_TA2804	440000001	450000000	1184
chr3A_TA2804	450000001	460000000	1289
chr3A_TA2804	460000001	470000000	1299
chr3A_TA2804	470000001	480000000	1401
chr3A_TA2804	480000001	490000000	1424
chr3A_TA2804	490000001	500000000	1279
chr3A_TA2804	500000001	510000000	1219
chr3A_TA2804	510000001	520000000	1257
chr3A_TA2804	520000001	530000000	1091
chr3A_TA2804	530000001	540000000	1085
chr3A_TA2804	540000001	550000000	1326
chr3A_TA2804	550000001	560000000	1213
chr3A_TA2804	560000001	570000000	1115
chr3A_TA2804	570000001	580000000	1082
chr3A_TA2804	580000001	590000000	1327
chr3A_TA2804	590000001	600000000	1188
chr3A_TA2804	600000001	610000000	1222
chr3A_TA2804	610000001	620000000	1359
chr3A_TA2804	620000001	630000000	1229
chr3A_TA2804	630000001	640000000	1190
chr3A_TA2804	640000001	650000000	1299
chr3A_TA2804	650000001	660000000	1158
chr3A_TA2804	660000001	670000000	1169
chr3A_TA2804	670000001	670699037	48
chr4A_TA2804	1	10000000	1247
chr4A_TA2804	10000001	20000000	1672
chr4A_TA2804	20000001	30000000	1394
chr4A_TA2804	30000001	40000000	1536
chr4A_TA2804	40000001	50000000	1417
chr4A_TA2804	50000001	60000000	1222
chr4A_TA2804	60000001	70000000	1396
chr4A_TA2804	70000001	80000000	1238
chr4A_TA2804	80000001	90000000	1337
chr4A_TA2804	90000001	100000000	1242
chr4A_TA2804	100000001	110000000	1159
chr4A_TA2804	110000001	120000000	1174
chr4A_TA2804	120000001	130000000	1492
chr4A_TA2804	130000001	140000000	1260
chr4A_TA2804	140000001	150000000	1137
chr4A_TA2804	150000001	160000000	966
chr4A_TA2804	160000001	170000000	1169
chr4A_TA2804	170000001	180000000	1366
chr4A_TA2804	180000001	190000000	1034
chr4A_TA2804	190000001	200000000	801
chr4A_TA2804	200000001	210000000	678
chr4A_TA2804	210000001	220000000	747
chr4A_TA2804	220000001	230000000	912
chr4A_TA2804	230000001	240000000	821
chr4A_TA2804	240000001	250000000	910
chr4A_TA2804	250000001	260000000	585
chr4A_TA2804	260000001	270000000	671
chr4A_TA2804	270000001	280000000	850
chr4A_TA2804	280000001	290000000	597
chr4A_TA2804	290000001	300000000	715
chr4A_TA2804	300000001	310000000	814
chr4A_TA2804	310000001	320000000	785
chr4A_TA2804	320000001	330000000	777
chr4A_TA2804	330000001	340000000	870
chr4A_TA2804	340000001	350000000	872
chr4A_TA2804	350000001	360000000	827
chr4A_TA2804	360000001	370000000	928
chr4A_TA2804	370000001	380000000	881
chr4A_TA2804	380000001	390000000	966
chr4A_TA2804	390000001	400000000	985
chr4A_TA2804	400000001	410000000	1172
chr4A_TA2804	410000001	420000000	1205
chr4A_TA2804	420000001	430000000	1070
chr4A_TA2804	430000001	440000000	1299
chr4A_TA2804	440000001	450000000	1269
chr4A_TA2804	450000001	460000000	1520
chr4A_TA2804	460000001	470000000	1201
chr4A_TA2804	470000001	480000000	1280
chr4A_TA2804	480000001	490000000	1434
chr4A_TA2804	490000001	500000000	1099
chr4A_TA2804	500000001	510000000	1614
chr4A_TA2804	510000001	520000000	1429
chr4A_TA2804	520000001	530000000	1500
chr4A_TA2804	530000001	540000000	1071
chr4A_TA2804	540000001	550000000	1251
chr4A_TA2804	550000001	560000000	1418
chr4A_TA2804	560000001	570000000	1381
chr4A_TA2804	570000001	580000000	1300
chr4A_TA2804	580000001	590000000	1338
chr4A_TA2804	590000001	600000000	1406
chr4A_TA2804	600000001	610000000	1324
chr4A_TA2804	610000001	620000000	1385
chr4A_TA2804	620000001	630000000	1723
chr4A_TA2804	630000001	640000000	1545
chr4A_TA2804	640000001	650000000	1300
chr4A_TA2804	650000001	660000000	1352
chr4A_TA2804	660000001	670000000	1713
chr4A_TA2804	670000001	680000000	1461
chr4A_TA2804	680000001	690000000	1350
chr4A_TA2804	690000001	700000000	1288
chr4A_TA2804	700000001	710000000	1414
chr4A_TA2804	710000001	720000000	1421
chr4A_TA2804	720000001	730000000	1207
chr4A_TA2804	730000001	740000000	1301
chr4A_TA2804	740000001	750000000	1393
chr4A_TA2804	750000001	760000000	1476
chr4A_TA2804	760000001	770000000	1508
chr4A_TA2804	770000001	772671662	413
chr5A_TA2804	1	10000000	1066
chr5A_TA2804	10000001	20000000	1165
chr5A_TA2804	20000001	30000000	1143
chr5A_TA2804	30000001	40000000	960
chr5A_TA2804	40000001	50000000	1173
chr5A_TA2804	50000001	60000000	1166
chr5A_TA2804	60000001	70000000	1018
chr5A_TA2804	70000001	80000000	1149
chr5A_TA2804	80000001	90000000	1168
chr5A_TA2804	90000001	100000000	1172
chr5A_TA2804	100000001	110000000	1037
chr5A_TA2804	110000001	120000000	1060
chr5A_TA2804	120000001	130000000	1325
chr5A_TA2804	130000001	140000000	1141
chr5A_TA2804	140000001	150000000	943
chr5A_TA2804	150000001	160000000	975
chr5A_TA2804	160000001	170000000	929
chr5A_TA2804	170000001	180000000	907
chr5A_TA2804	180000001	190000000	1072
chr5A_TA2804	190000001	200000000	806
chr5A_TA2804	200000001	210000000	1310
chr5A_TA2804	210000001	220000000	1054
chr5A_TA2804	220000001	230000000	751
chr5A_TA2804	230000001	240000000	342
chr5A_TA2804	240000001	250000000	897
chr5A_TA2804	250000001	260000000	1131
chr5A_TA2804	260000001	270000000	1057
chr5A_TA2804	270000001	280000000	1261
chr5A_TA2804	280000001	290000000	1182
chr5A_TA2804	290000001	300000000	1459
chr5A_TA2804	300000001	310000000	1322
chr5A_TA2804	310000001	320000000	1363
chr5A_TA2804	320000001	330000000	1138
chr5A_TA2804	330000001	340000000	1031
chr5A_TA2804	340000001	350000000	1241
chr5A_TA2804	350000001	360000000	1130
chr5A_TA2804	360000001	370000000	1107
chr5A_TA2804	370000001	380000000	1297
chr5A_TA2804	380000001	390000000	1199
chr5A_TA2804	390000001	400000000	1258
chr5A_TA2804	400000001	410000000	879
chr5A_TA2804	410000001	420000000	1267
chr5A_TA2804	420000001	430000000	1074
chr5A_TA2804	430000001	440000000	1209
chr5A_TA2804	440000001	450000000	1287
chr5A_TA2804	450000001	460000000	1096
chr5A_TA2804	460000001	470000000	1292
chr5A_TA2804	470000001	480000000	1014
chr5A_TA2804	480000001	490000000	1028
chr5A_TA2804	490000001	500000000	1024
chr5A_TA2804	500000001	510000000	1015
chr5A_TA2804	510000001	520000000	1239
chr5A_TA2804	520000001	530000000	1015
chr5A_TA2804	530000001	540000000	1002
chr5A_TA2804	540000001	550000000	973
chr5A_TA2804	550000001	560000000	1040
chr5A_TA2804	560000001	570000000	1036
chr5A_TA2804	570000001	580000000	1141
chr5A_TA2804	580000001	590000000	1222
chr5A_TA2804	590000001	600000000	923
chr5A_TA2804	600000001	610000000	1110
chr5A_TA2804	610000001	614132190	482
chr6A_TA2804	1	10000000	1125
chr6A_TA2804	10000001	20000000	1168
chr6A_TA2804	20000001	30000000	1273
chr6A_TA2804	30000001	40000000	1361
chr6A_TA2804	40000001	50000000	1330
chr6A_TA2804	50000001	60000000	1379
chr6A_TA2804	60000001	70000000	1842
chr6A_TA2804	70000001	80000000	1209
chr6A_TA2804	80000001	90000000	1244
chr6A_TA2804	90000001	100000000	1272
chr6A_TA2804	100000001	110000000	1432
chr6A_TA2804	110000001	120000000	1138
chr6A_TA2804	120000001	130000000	1244
chr6A_TA2804	130000001	140000000	1174
chr6A_TA2804	140000001	150000000	1397
chr6A_TA2804	150000001	160000000	1367
chr6A_TA2804	160000001	170000000	1458
chr6A_TA2804	170000001	180000000	1275
chr6A_TA2804	180000001	190000000	1394
chr6A_TA2804	190000001	200000000	1272
chr6A_TA2804	200000001	210000000	1094
chr6A_TA2804	210000001	220000000	1122
chr6A_TA2804	220000001	230000000	1159
chr6A_TA2804	230000001	240000000	899
chr6A_TA2804	240000001	250000000	749
chr6A_TA2804	250000001	260000000	605
chr6A_TA2804	260000001	270000000	1025
chr6A_TA2804	270000001	280000000	1061
chr6A_TA2804	280000001	290000000	1786
chr6A_TA2804	290000001	300000000	1171
chr6A_TA2804	300000001	310000000	1182
chr6A_TA2804	310000001	320000000	1036
chr6A_TA2804	320000001	330000000	965
chr6A_TA2804	330000001	340000000	1320
chr6A_TA2804	340000001	350000000	1289
chr6A_TA2804	350000001	360000000	1432
chr6A_TA2804	360000001	370000000	1378
chr6A_TA2804	370000001	380000000	1288
chr6A_TA2804	380000001	390000000	1530
chr6A_TA2804	390000001	400000000	1338
chr6A_TA2804	400000001	410000000	1299
chr6A_TA2804	410000001	420000000	1360
chr6A_TA2804	420000001	430000000	1378
chr6A_TA2804	430000001	440000000	1402
chr6A_TA2804	440000001	450000000	1407
chr6A_TA2804	450000001	460000000	1377
chr6A_TA2804	460000001	470000000	1517
chr6A_TA2804	470000001	480000000	1320
chr6A_TA2804	480000001	490000000	1561
chr6A_TA2804	490000001	500000000	1528
chr6A_TA2804	500000001	510000000	1701
chr6A_TA2804	510000001	520000000	1608
chr6A_TA2804	520000001	530000000	1362
chr6A_TA2804	530000001	540000000	1364
chr6A_TA2804	540000001	550000000	1329
chr6A_TA2804	550000001	560000000	1527
chr6A_TA2804	560000001	570000000	1508
chr6A_TA2804	570000001	580000000	1571
chr6A_TA2804	580000001	582428954	324
chr7A_TA2804	1	10000000	1273
chr7A_TA2804	10000001	20000000	1435
chr7A_TA2804	20000001	30000000	1495
chr7A_TA2804	30000001	40000000	1572
chr7A_TA2804	40000001	50000000	1446
chr7A_TA2804	50000001	60000000	1414
chr7A_TA2804	60000001	70000000	1336
chr7A_TA2804	70000001	80000000	1632
chr7A_TA2804	80000001	90000000	1339
chr7A_TA2804	90000001	100000000	1184
chr7A_TA2804	100000001	110000000	1064
chr7A_TA2804	110000001	120000000	1363
chr7A_TA2804	120000001	130000000	1173
chr7A_TA2804	130000001	140000000	1383
chr7A_TA2804	140000001	150000000	1190
chr7A_TA2804	150000001	160000000	1220
chr7A_TA2804	160000001	170000000	1286
chr7A_TA2804	170000001	180000000	1190
chr7A_TA2804	180000001	190000000	1152
chr7A_TA2804	190000001	200000000	1332
chr7A_TA2804	200000001	210000000	1252
chr7A_TA2804	210000001	220000000	1255
chr7A_TA2804	220000001	230000000	1206
chr7A_TA2804	230000001	240000000	1193
chr7A_TA2804	240000001	250000000	1418
chr7A_TA2804	250000001	260000000	1332
chr7A_TA2804	260000001	270000000	1242
chr7A_TA2804	270000001	280000000	1319
chr7A_TA2804	280000001	290000000	1189
chr7A_TA2804	290000001	300000000	1255
chr7A_TA2804	300000001	310000000	977
chr7A_TA2804	310000001	320000000	1006
chr7A_TA2804	320000001	330000000	805
chr7A_TA2804	330000001	340000000	1015
chr7A_TA2804	340000001	350000000	1054
chr7A_TA2804	350000001	360000000	691
chr7A_TA2804	360000001	370000000	782
chr7A_TA2804	370000001	380000000	695
chr7A_TA2804	380000001	390000000	846
chr7A_TA2804	390000001	400000000	731
chr7A_TA2804	400000001	410000000	827
chr7A_TA2804	410000001	420000000	1113
chr7A_TA2804	420000001	430000000	1142
chr7A_TA2804	430000001	440000000	1344
chr7A_TA2804	440000001	450000000	1269
chr7A_TA2804	450000001	460000000	1253
chr7A_TA2804	460000001	470000000	1524
chr7A_TA2804	470000001	480000000	1269
chr7A_TA2804	480000001	490000000	1202
